367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,329,327,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,130,328,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,130,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,457,606,608,331,135,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,606,607,330,135,133,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,327,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,606,608,331,135,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,327,608,331,135,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,329,606,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,132,130,576,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,327,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,130,328,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,329,327,328,134,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,132,130,328,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,327,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,327,608,331,135,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,329,327,608,134,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,130,576,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,327,328,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,130,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,130,576,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,327,608,134,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,327,328,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,329,606,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,132,130,576,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,327,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,329,327,328,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,329,327,328,589,609,399,455,617
367,146,34,33,708,362,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,606,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,132,327,608,331,135,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,132,327,608,134,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,327,328,134,609,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,457,606,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,329,327,608,134,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,130,576,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,327,328,134,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,327,328,589,609,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,606,608,134,609,399,455,617
367,146,34,33,708,362,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,327,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,132,327,328,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,327,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,329,327,328,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,130,328,134,609,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,327,608,134,609,399,455,617
367,146,34,33,708,362,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,327,328,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,132,327,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,130,328,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,327,328,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,327,328,589,609,399,455,617
367,146,34,33,708,362,356,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,606,608,134,609,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,327,328,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,132,327,328,134,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,130,328,134,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,130,328,134,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,130,328,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,457,606,608,331,135,133,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,132,327,608,134,609,399,455,617
367,146,34,33,708,362,356,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,327,608,134,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,606,607,330,135,133,399,455,617
367,146,34,33,708,362,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,327,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,132,130,328,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,606,608,331,135,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,329,606,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,130,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,457,606,607,330,135,133,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,132,327,328,134,609,399,455,617
367,146,34,33,708,362,356,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,327,328,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,606,607,330,135,133,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,327,328,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,327,608,331,135,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,329,327,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,130,576,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,606,607,331,135,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,130,328,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,130,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,329,606,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,130,576,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,327,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,132,130,328,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,329,606,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,329,327,328,134,133,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,132,327,328,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,132,327,608,331,135,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,132,327,608,134,133,399,455,617
367,146,34,33,708,362,356,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,329,327,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,329,327,608,134,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,130,576,589,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,327,328,134,609,399,455,617
367,146,34,33,708,362,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,181,457,606,608,134,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,329,327,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,325,132,130,576,589,609,399,455,617
367,146,34,33,708,362,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,132,130,328,134,609,399,455,617
367,146,34,33,708,362,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,606,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,327,608,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,304,132,327,328,134,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,329,327,328,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,329,327,328,134,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,127,129,572,326,325,132,327,608,134,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,304,132,327,608,134,133,399,455,617
367,146,34,33,708,362,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,495,304,329,327,608,134,609,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,302,571,303,304,132,327,608,134,133,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,303,325,132,327,328,134,133,399,455,617
367,146,34,33,32,355,109,97,96,98,503,504,636,22,85,87,751,635,394,301,570,569,571,303,325,132,327,328,589,609,399,455,617
367,146,34,33,32,355,107,97,96,98,503,504,636,22,85,87,751,635,394,301,300,302,571,326,325,132,327,608,134,609,399,455,617
